Plot;Harvest;Row ;Column ;Family;DMY
1353;11;12;21;128F;2391.3
1352;11;12;22;7F;565.2
1351;11;12;23;64F;1739.1
1350;11;12;24;130F;3000
1349;11;12;25;9F;4256
1348;11;12;26;105F;4136.3
1347;11;12;27;B_805;2869.6
1346;11;12;28;33_H;5434.8
1345;11;12;29;12_H;2956.5
1344;11;12;30;11_H;1478.3
1343;11;12;31;120F;2695.7
1510;11;12;32;C;NA
1374;11;13;1;146F;956.5
1375;11;13;2;100F;1478.3
1376;11;13;3;86F;2391.3
1377;11;13;4;14F;2695.7
1378;11;13;5;23F;4184.5
1379;11;13;6;59F;2782.6
1380;11;13;7;FL99;4166.7
1381;11;13;8;2_H;3450.3
1382;11;13;9;19_H;1782.6
1383;11;13;10;132F;1913
1384;11;13;11;4_H;4389
1385;11;13;12;UF2015;4266.5
1386;11;13;13;13F;4122.9
1387;11;13;14;67F;2608.7
1388;11;13;15;84F;1521.7
1389;11;13;16;136F;1043.5
1390;11;13;17;98F;1173.9
1391;11;13;18;52F;3130.4
1392;11;13;19;26F;2217.4
1393;11;13;20;6_H;3217.4
1394;11;13;21;32_H;3417.1
1395;11;13;22;41F;2434.8
1396;11;13;23;111F;4607.4
1397;11;13;24;22_H;1826.1
1398;11;13;25;20_H;2478.3
1399;11;13;26;81F;1521.7
1400;11;13;27;23F;3043.5
1401;11;13;28;144F;3043.5
1402;11;13;29;B_805;1826.1
1403;11;13;30;87F;3043.5
1404;11;13;31;3_H;3145.3
1511;11;13;32;C;NA
1435;11;14;1;76F;1521.7
1434;11;14;2;20F;956.5
1433;11;14;3;36F;1304.3
1432;11;14;4;139F;3270.6
1431;11;14;5;33F;3605.5
1430;11;14;6;25_H;2304.3
1429;11;14;7;116F;2304.3
1428;11;14;8;58F;3087
1427;11;14;9;14_H;2739.1
1426;11;14;10;57F;4196.3
1425;11;14;11;3_H;2258.6
1424;11;14;12;9_H;5447.9
1423;11;14;13;138F;2652.2
1422;11;14;14;70F;2217.4
1421;11;14;15;16F;1217.4
1420;11;14;16;93F;1956.5
1419;11;14;17;13_H;1782.6
1418;11;14;18;UF2015;2347.8
1417;11;14;19;11F;1173.9
1416;11;14;20;12F;4464.8
1415;11;14;21;27_H;3549.6
1414;11;14;22;24_H;3320.2
1413;11;14;23;126F;2304.3
1412;11;14;24;31_H;5772
1411;11;14;25;B_805;2826.1
1410;11;14;26;16_H;3087
1409;11;14;27;15F;3695.7
1408;11;14;28;23_H;3549.5
1407;11;14;29;22F;4335.7
1406;11;14;30;28_H;6383.3
1405;11;14;31;FL99;2347.8
1512;11;14;32;C;NA
